name,prediction_path,gt_path,image_path,mask_path,item_idx,seg_idx,text_prompt,dice
item000640_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000640_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000640_seg0000.png,/mnt/data/zruan/kqy/pami/test/c727d3096d448818302663fda2fedb2c.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18443/3002.png,640,0,"an oversized, plain, floor-length, symmetrical dress with no waistline, featuring elbow-length dolman and batwing sleeves and a boat neckline",0.7929336590866378
item000938_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000938_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000938_seg0000.png,/mnt/data/zruan/kqy/pami/test/3dc0b2b41d54c1b702e908f8aa5b4e04.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/16848/2945.png,938,0,"a normal-waist, a-line, floral, symmetrical, floor-length tunic dress with a zip-up closure, off-the-shoulder neckline and short cap sleeves",0.7908112449799197
item001131_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001131_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001131_seg0000.png,/mnt/data/zruan/kqy/pami/test/bb15dcde4531031ea13c8e630b9d404f.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18469/3026.png,1131,0,"a plain, floor-length, tent-shaped gown with gathering, an empire waistline and a symmetrical design, featuring a v-neckline",0.7831860176778787
item000988_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000988_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000988_seg0000.png,/mnt/data/zruan/kqy/pami/test/338e3b7d82fb18e09d546dd3056184e4.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17548/2091.png,988,0,"a plain, symmetrical, floor-length gown dress with a normal waist, peg hem, zip-up closure and oval neckline",0.7779932825583046
item000782_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000782_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000782_seg0000.png,/mnt/data/zruan/kqy/pami/test/470281287b961aa83407820eaf2cbf5c.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12449/8276.png,782,0,"a sequin, fit-and-flare gown with a normal waist, a plunging neckline, and a zip-up back, made from plastic and featuring dots and a symmetrical design, with a floor-length hem",0.7767742906600437
item000901_seg0002.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000901_seg0002.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000901_seg0002.png,/mnt/data/zruan/kqy/pami/test/a92c830ce1c63bd3db9624337ce94c0a.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/11070/7144.png,901,2,"a maxi, trumpet, pleated, zip-up gown dress with a high neckline and a normal waist",0.776076707103883
item000565_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000565_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000565_seg0000.png,/mnt/data/zruan/kqy/pami/test/ac04434c447d537b797dcef55ad597a5.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9250/5608.png,565,0,"a plain, circle-shaped, gathering-style, floor-length, lace-up, symmetrical, high-waist dress with elbow-length, tulip sleeves and an off-the-shoulder neckline",0.7744411473788329
item000930_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000930_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000930_seg0000.png,/mnt/data/zruan/kqy/pami/test/de90e3f82e7a96e74dfc900b07caf5ab.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/20575/5104.png,930,0,"a symmetrical, floor-length, floral, circle-neckline, zip-up gown with a plunging neckline and applique details",0.7734407556605084
item000950_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000950_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000950_seg0000.png,/mnt/data/zruan/kqy/pami/test/b4968dc30b419476fcc4a72938113609.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/16747/1479.png,950,0,"a plain, floor-length, trumpet-shaped, empire-waistline, zip-up gown with a sweetheart neckline",0.7725172720722248
item000632_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000632_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000632_seg0000.png,/mnt/data/zruan/kqy/pami/test/d2c69d175a69a01fe09597583fa740a3.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12913/8681.png,632,0,"a plain, geometric, zip-up dress with a normal waist, floor length, and symmetrical design, featuring short cap sleeves and a round neckline, made of plastic with rivets and no beads",0.770989485036398
item000568_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000568_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000568_seg0001.png,/mnt/data/zruan/kqy/pami/test/1c906b2d4f414e1e7ed064abc0606a0a.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/8519/6033.png,568,1,"a high-waisted, maxi, trumpet, pleated, zip-up gown with a plunging neckline",0.768805557630537
item000590_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000590_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000590_seg0000.png,/mnt/data/zruan/kqy/pami/test/637d4e5120ce4f3860de94d9727abc30.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9793/6086.png,590,0,"a plain circle dress with a normal waist, gathering, and above-the-knee length, featuring a single-breasted, symmetrical design with a shirt dress style, three-quarter length bell sleeves and a round neckline",0.7684903748733536
item000824_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000824_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000824_seg0000.png,/mnt/data/zruan/kqy/pami/test/47a6e8d14d0e8c92f3759036b8541cf9.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/20238/4736.png,824,0,"a maxi, tiered, symmetrical, zip-up dress with a dropped waistline, halter neck and a plunging neckline",0.7676096366577763
item000825_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000825_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000825_seg0000.png,/mnt/data/zruan/kqy/pami/test/1744183e925250327f807fdb15907f6a.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/10937/7042.png,825,0,"a plain, floor-length, trumpet-shaped gown with a dropped waistline, tiered and symmetrical design, a zip-up back, asymmetric neckline and no ruffle",0.767258582783697
item000680_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000680_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000680_seg0000.png,/mnt/data/zruan/kqy/pami/test/dcbbdfd8befcde17f00c35877fb20277.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17968/2440.png,680,0,"a high-waisted, zip-up, rubber dress with a plain, fit and flare, gathering and symmetrical design, featuring a v-neckline",0.7631150951246265
item000979_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000979_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000979_seg0000.png,/mnt/data/zruan/kqy/pami/test/474e72f6ba85af2fd401bcf4aebb7475.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9087/5399.png,979,0,"a high-waist, symmetrical, floor-length, trumpet gown with a round neckline and zip-up closure",0.7620381859664572
item000569_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000569_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000569_seg0000.png,/mnt/data/zruan/kqy/pami/test/78f6d9e1d5339d5215b73d37a52c2837.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9564/5808.png,569,0,"a sequin, trumpet-shaped, zip-up gown with a dropped waistline, gathering and a straight-across neckline",0.7620186390012309
item000309_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000309_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000309_seg0000.png,/mnt/data/zruan/kqy/pami/test/bedd4c227a48bc3f89431058fa77c82b.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/20214/4723.png,309,0,"a midi sundress with a straight across neckline, gathering details, and a floral cartoon design",0.7614597007088475
item001062_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001062_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001062_seg0000.png,/mnt/data/zruan/kqy/pami/test/0f89611061b52ccbf2dde820554de1df.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/16134/2847.png,1062,0,"a high-waisted, knee-length, trumpet-shaped, plain tunic dress with a round neckline, wrist-length set-in sleeves and leg of mutton sleeves",0.7586715141986833
item000098_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000098_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000098_seg0000.png,/mnt/data/zruan/kqy/pami/test/a3f881917b1e3e8875dfe97f9ae98bee.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17313/1914.png,98,0,"a loose, symmetrical, and plain sweater with no waistline, wrist-length set-in sleeves and a turtle neck",0.7574023000468335
item000760_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000760_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000760_seg0000.png,/mnt/data/zruan/kqy/pami/test/9cfc91967c94eeb7e8a6db3e59f28d7f.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/16824/2940.png,760,0,"a plain nightgown dress with an empire waistline, symmetrical design, and a zip-up front, featuring wrist-length set-in sleeves and a plunging neckline",0.7559674440872717
item000956_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000956_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000956_seg0000.png,/mnt/data/zruan/kqy/pami/test/410cd8277df1be20360c734a7b0ebe01.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12806/8580.png,956,0,"a high-waisted, fit-and-flare gown with a sweetheart neckline, featuring plastic rivets, a gem, and a symmetrical zip-up closure",0.755707143133987
item000612_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000612_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000612_seg0001.png,/mnt/data/zruan/kqy/pami/test/e9d63492d0b43ec71ac6c9d8a6bb5b62.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/13043/8753.png,612,1,"a plain floral gown with a dropped waistline, floor-length, sweetheart neckline, and a zip-up closure",0.7546148166379523
item001012_seg0002.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001012_seg0002.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001012_seg0002.png,/mnt/data/zruan/kqy/pami/test/0094940c58c343b742f48ae26eb5e9fa.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/11379/7443.png,1012,2,"a midi dress with a normal waist, geometric and paisley patterns, made of plastic, featuring a lace-up closure and a round neckline",0.7519135524538496
item000630_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000630_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000630_seg0001.png,/mnt/data/zruan/kqy/pami/test/22edb152f5dcafd163ccf1e70d005e38.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9069/5354.png,630,1,"a plain, applique, floor-length, dropped waistline, gathered, trumpet-shaped, asymmetrical zip-up gown with a straight across neckline and no flowers",0.7508207366788123
item000922_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000922_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000922_seg0000.png,/mnt/data/zruan/kqy/pami/test/57774be0f5c323623cc8df37d812c033.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12953/8717.png,922,0,"a plain, below-the-knee, zip-up dress with a symmetrical design, three-quarter length set-in sleeves and a round neckline",0.7498995096068816
item001033_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001033_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001033_seg0000.png,/mnt/data/zruan/kqy/pami/test/7642e0c82d9c6230883fa6378932c869.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/10313/6401.png,1033,0,"a floor-length, gem-embellished, paisley-print, trumpet-shaped, dropped-waistline gown with a sweetheart neckline and a zip-up back",0.7480023936076595
item000933_seg0003.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000933_seg0003.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000933_seg0003.png,/mnt/data/zruan/kqy/pami/test/296dee66e4ef01a6453434cdd7062b25.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/19215/3757.png,933,3,"an oversized, plain blanket coat with no waistline and symmetrical design",0.7478875826598089
item000898_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000898_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000898_seg0000.png,/mnt/data/zruan/kqy/pami/test/1c3c10b47057091f4b524f0128280b51.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18960/3488.png,898,0,"a pencil floral gown with a dropped waistline, cutout details, and a symmetrical zip-up design",0.7471340388007055
item001026_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001026_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001026_seg0000.png,/mnt/data/zruan/kqy/pami/test/c47f02a61808cde22c26d21fb035da83.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/15076/54.png,1026,0,"a floral, symmetrical, a-line, zip-up, mermaid, floor-length gown with a dropped waistline and wrist-length, set-in sleeves",0.7433155080213903
item000813_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000813_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000813_seg0000.png,/mnt/data/zruan/kqy/pami/test/f8862ca9c428cccb7ad26b9f0ab16603.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/11794/7745.png,813,0,"a mini, zip-up, fit and flare dress with a sweetheart neckline and gathering details",0.742936025193046
item000359_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000359_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000359_seg0000.png,/mnt/data/zruan/kqy/pami/test/07ca8557b287c88d68ad06b4fe42776b.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/14452/759.png,359,0,"a high-waisted, symmetrical, floor-length, circle skirt with stripe pattern, featuring slash pockets",0.740891753255294
item000573_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000573_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000573_seg0000.png,/mnt/data/zruan/kqy/pami/test/734203a8661cedf46872cb8f86998fe7.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/15870/713.png,573,0,"a high-waisted, zip-up, trumpet-shaped, symmetrical, smocking detail gown with a round neckline and no ruffle",0.7408006469874646
item000608_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000608_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000608_seg0000.png,/mnt/data/zruan/kqy/pami/test/1eaa797678050a918a706a2fc232697c.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17906/2399.png,608,0,"a symmetrical, bodycon, zip-up dress with a dropped waistline, floor-length, and a scoop neckline",0.740373812685119
item001007_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001007_seg0001.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001007_seg0001.png,/mnt/data/zruan/kqy/pami/test/6ff1187d58522da123a25c0e8354f29f.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/15538/1595.png,1007,1,"a plain, trumpet-shaped skirt with a normal waist, floor-length, pleats and a symmetrical design",0.738675147378219
item001014_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001014_seg0000.png,output/structxlip_sketchy_5pct_with_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001014_seg0000.png,/mnt/data/zruan/kqy/pami/test/899f2cf99bf2589cb5f037792f6f35ae.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17198/1798.png,1014,0,"a maxi-length, sheath-style, symmetrical, and straight plain dress with a round neckline and welt pockets",0.7384038731844448
