name,prediction_path,gt_path,image_path,mask_path,item_idx,seg_idx,text_prompt,dice
item000640_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000640_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000640_seg0000.png,/mnt/data/zruan/kqy/pami/test/c727d3096d448818302663fda2fedb2c.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18443/3002.png,640,0,"an oversized, plain, floor-length, symmetrical dress with no waistline, featuring elbow-length dolman and batwing sleeves and a boat neckline",0.7625303152789006
item000954_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000954_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000954_seg0000.png,/mnt/data/zruan/kqy/pami/test/dcad9d1fe5e077912fe84049c3e7076c.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9088/5426.png,954,0,"a plain, dropped waistline, pencil dress with a plunging neckline, zip-up closure and no beads",0.7620727961837548
item000359_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000359_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000359_seg0000.png,/mnt/data/zruan/kqy/pami/test/07ca8557b287c88d68ad06b4fe42776b.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/14452/759.png,359,0,"a high-waisted, symmetrical, floor-length, circle skirt with stripe pattern, featuring slash pockets",0.7611175302936035
item000008_seg0001.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000008_seg0001.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000008_seg0001.png,/mnt/data/zruan/kqy/pami/test/db754979155507a6528eeb152a0adaf9.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/16508/1222.png,8,1,"a plain, above-the-hip, regular fit, geometric, no waistline, symmetrical top with two wrist-length, dropped-shoulder sleeves and a round neckline",0.760221465076661
item000497_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000497_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000497_seg0000.png,/mnt/data/zruan/kqy/pami/test/00e45dd233e31906f538ba17dd45bf29.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/20702/5215.png,497,0,"a plain, circular, gathered, wrapped, symmetrical shirt dress with a regular collar, short cap sleeves, flap pockets, and no belt",0.7598485910556568
item000660_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000660_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000660_seg0000.png,/mnt/data/zruan/kqy/pami/test/15b3536fd4cd5f7c40b1ef1a611402e5.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/11351/7405.png,660,0,"a double-breasted pea coat with a normal waist, tight fit, and above-the-knee length, featuring wrist-length set-in sleeves, napoleon lapels, and slash pockets on either side",0.7543579123961309
item000632_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000632_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000632_seg0000.png,/mnt/data/zruan/kqy/pami/test/d2c69d175a69a01fe09597583fa740a3.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12913/8681.png,632,0,"a plain, geometric, zip-up dress with a normal waist, floor length, and symmetrical design, featuring short cap sleeves and a round neckline, made of plastic with rivets and no beads",0.7540946211049774
item000825_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000825_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000825_seg0000.png,/mnt/data/zruan/kqy/pami/test/1744183e925250327f807fdb15907f6a.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/10937/7042.png,825,0,"a plain, floor-length, trumpet-shaped gown with a dropped waistline, tiered and symmetrical design, a zip-up back, asymmetric neckline and no ruffle",0.7536729287090559
item000565_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000565_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000565_seg0000.png,/mnt/data/zruan/kqy/pami/test/ac04434c447d537b797dcef55ad597a5.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9250/5608.png,565,0,"a plain, circle-shaped, gathering-style, floor-length, lace-up, symmetrical, high-waist dress with elbow-length, tulip sleeves and an off-the-shoulder neckline",0.7531460345332163
item000168_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000168_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000168_seg0000.png,/mnt/data/zruan/kqy/pami/test/5b1d263a42d5c7967665b08cd0eb7234.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9112/5422.png,168,0,"a zip-up, straight cutout jumpsuit with a turtle neck, plain pattern, normal waist, regular fit, symmetrical sleeves and wrist-length raglan sleeves",0.7520597663390468
item000462_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000462_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000462_seg0000.png,/mnt/data/zruan/kqy/pami/test/947b6ea8d5e30914a55992708fbf5b99.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/11813/7757.png,462,0,"a high-waisted, trumpet-shaped, floor-length, zip-up gown with a plain pattern and a square neckline",0.7486631016042781
item001012_seg0002.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001012_seg0002.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001012_seg0002.png,/mnt/data/zruan/kqy/pami/test/0094940c58c343b742f48ae26eb5e9fa.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/11379/7443.png,1012,2,"a midi dress with a normal waist, geometric and paisley patterns, made of plastic, featuring a lace-up closure and a round neckline",0.74822672776348
item000105_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000105_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000105_seg0000.png,/mnt/data/zruan/kqy/pami/test/8b5635d5a5331e26d0e5135a068976ee.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17290/1907.png,105,0,"a plain, regular, printed classic t-shirt with a scoop neckline, wrist-length dropped-shoulder sleeves and no waistline",0.7450408401400234
item000590_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000590_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000590_seg0000.png,/mnt/data/zruan/kqy/pami/test/637d4e5120ce4f3860de94d9727abc30.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9793/6086.png,590,0,"a plain circle dress with a normal waist, gathering, and above-the-knee length, featuring a single-breasted, symmetrical design with a shirt dress style, three-quarter length bell sleeves and a round neckline",0.744248674974932
item000104_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000104_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000104_seg0000.png,/mnt/data/zruan/kqy/pami/test/6205f4229badeebe2a4108454210809f.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18669/3223.png,104,0,"a plain, above-the-hip, washed, tight-fitting trucker jacket with a regular collar, wrist-length set-in sleeves and no applique",0.743957803028315
item000911_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000911_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000911_seg0000.png,/mnt/data/zruan/kqy/pami/test/fdfd9c12594a8637cb113859561c8202.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/20358/4877.png,911,0,"a plain, gathering, blouson, pencil, asymmetrical mini dress with a v-neckline and wrist-length, dropped-shoulder sleeves, and no belt",0.7340641255473594
item001006_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001006_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001006_seg0000.png,/mnt/data/zruan/kqy/pami/test/f4bf2404ce69fae4d8308a0c12c9c6fa.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12165/8060.png,1006,0,"a plain, maxi, zip-up gown with a basque waistline, fit and flare silhouette, a plastic and symmetrical design, featuring a v-neckline",0.7340237587572342
item000573_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000573_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000573_seg0000.png,/mnt/data/zruan/kqy/pami/test/734203a8661cedf46872cb8f86998fe7.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/15870/713.png,573,0,"a high-waisted, zip-up, trumpet-shaped, symmetrical, smocking detail gown with a round neckline and no ruffle",0.7327004909983633
item000680_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000680_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000680_seg0000.png,/mnt/data/zruan/kqy/pami/test/dcbbdfd8befcde17f00c35877fb20277.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17968/2440.png,680,0,"a high-waisted, zip-up, rubber dress with a plain, fit and flare, gathering and symmetrical design, featuring a v-neckline",0.7324033377922161
item001131_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001131_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001131_seg0000.png,/mnt/data/zruan/kqy/pami/test/bb15dcde4531031ea13c8e630b9d404f.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18469/3026.png,1131,0,"a plain, floor-length, tent-shaped gown with gathering, an empire waistline and a symmetrical design, featuring a v-neckline",0.7315546281114921
item000656_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000656_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000656_seg0000.png,/mnt/data/zruan/kqy/pami/test/17ee456175e872cf0dea3dee46e06568.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17714/2238.png,656,0,"a plain, floor-length, mermaid-style gown with a straight across neckline, zip-up closure and beaded details",0.7288869368804116
item000630_seg0001.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000630_seg0001.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000630_seg0001.png,/mnt/data/zruan/kqy/pami/test/22edb152f5dcafd163ccf1e70d005e38.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9069/5354.png,630,1,"a plain, applique, floor-length, dropped waistline, gathered, trumpet-shaped, asymmetrical zip-up gown with a straight across neckline and no flowers",0.7287234042553191
item000490_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000490_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000490_seg0000.png,/mnt/data/zruan/kqy/pami/test/9797ab044e643d98dce52db59e6625f7.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/15783/641.png,490,0,"a loose, hip-length, symmetrical sweater with no waistline, featuring wrist-length, set-in sleeves and a boat neckline on both sides",0.7256485385549918
item000730_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000730_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000730_seg0000.png,/mnt/data/zruan/kqy/pami/test/ba230c5008aba14a031f540a7d601c57.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17533/2086.png,730,0,"a plain, floor-length mermaid gown with a dropped waistline, pleat, and off-the-shoulder neckline, featuring tulip sleeves that are short in length and are also short in length",0.7225613750098252
item000922_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000922_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000922_seg0000.png,/mnt/data/zruan/kqy/pami/test/57774be0f5c323623cc8df37d812c033.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/12953/8717.png,922,0,"a plain, below-the-knee, zip-up dress with a symmetrical design, three-quarter length set-in sleeves and a round neckline",0.7214686770550753
item000740_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000740_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000740_seg0000.png,/mnt/data/zruan/kqy/pami/test/8013b694ce0185715887693a5728c3aa.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9396/5658.png,740,0,"a floral, symmetrical, pencil dress with a dropped waistline, sheath design, and zip-up closure, featuring a v-neckline",0.7211824813529685
item000789_seg0002.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000789_seg0002.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000789_seg0002.png,/mnt/data/zruan/kqy/pami/test/7721da0f16c96201bd7c4369507b734d.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/13203/8853.png,789,2,"a floor-length, asymmetrical, zip-up dress with a normal waist, gathering, and a one-shoulder neckline, paired with wrist-length sleeves",0.719734219269103
item000406_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000406_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000406_seg0000.png,/mnt/data/zruan/kqy/pami/test/a13f7be475e3cf371b342c0f2e320836.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/13482/9170.png,406,0,"an abstract, tent-style, shift dress with no waistline and geometric design, featuring set-in sleeves and a boat neckline",0.7190276286244265
item000686_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000686_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000686_seg0000.png,/mnt/data/zruan/kqy/pami/test/25d4e40003f6739349121db096771d58.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/19124/3577.png,686,0,"a floor-length, pleated, symmetrical, tent-style zip-up gown with a straight-across neckline",0.718258573086311
item001022_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001022_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001022_seg0000.png,/mnt/data/zruan/kqy/pami/test/2551e47761b4dec0095aa9d1529385e0.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/10696/6767.png,1022,0,"a plain, zip-up, mermaid-cut, floor-length dress with a straight-across neckline and a dropped waistline",0.7128395601194377
item000753_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000753_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000753_seg0000.png,/mnt/data/zruan/kqy/pami/test/90ffd404d1eb433fc6bb4065d9c96a37.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/17854/2365.png,753,0,"a plain, symmetrical, zip-up gown dress with a straight across neckline and beaded details",0.7094678746733742
item000683_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000683_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000683_seg0000.png,/mnt/data/zruan/kqy/pami/test/04f6e414deea516f05612aa595c7a65e.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/19905/4506.png,683,0,"a maxi wrap dress with gathering and a high waist, featuring short cap sleeves and a round neckline, with no belt",0.7091504775967883
item001100_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001100_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item001100_seg0000.png,/mnt/data/zruan/kqy/pami/test/7c1c1c9c7a065b576f648e94d5a65c51.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/19418/3904.png,1100,0,"a high-waisted, floral maxi dress with gathering details, a symmetrical tent shape, a v-neckline and elbow-length tulip sleeves",0.706561544095472
item000506_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000506_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000506_seg0000.png,/mnt/data/zruan/kqy/pami/test/0483fc73ee89d2e8c4b63aeb3af0542c.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/9032/5331.png,506,0,"a high-waisted, mini, a-line, single-breasted, floral dress with pleats and a symmetrical design, featuring elbow-length, set-in sleeves",0.7059167940669421
item000824_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000824_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000824_seg0000.png,/mnt/data/zruan/kqy/pami/test/47a6e8d14d0e8c92f3759036b8541cf9.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/20238/4736.png,824,0,"a maxi, tiered, symmetrical, zip-up dress with a dropped waistline, halter neck and a plunging neckline",0.7027686975700052
item000612_seg0001.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000612_seg0001.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000612_seg0001.png,/mnt/data/zruan/kqy/pami/test/e9d63492d0b43ec71ac6c9d8a6bb5b62.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/13043/8753.png,612,1,"a plain floral gown with a dropped waistline, floor-length, sweetheart neckline, and a zip-up closure",0.702392513463406
item000898_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/seg_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000898_seg0000.png,output/structxlip_sketchy_5pct_no_3loss/gt_results/seed42/CLIPSeg_structxlip_ViT-B-16_best_dice/item000898_seg0000.png,/mnt/data/zruan/kqy/pami/test/1c3c10b47057091f4b524f0128280b51.jpg,/mnt/data/zruan/kqy/pami/test/instance_masks/18960/3488.png,898,0,"a pencil floral gown with a dropped waistline, cutout details, and a symmetrical zip-up design",0.7022032693674485
